X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
k__Bacteria;p__Acidobacteria;c__iii1-8	k__Bacteria;p__Chloroflexi;c__C0119	0.811753	0.811753	0.811753	1	1	17	0	0	0.827588	0.000023	0.827588	0.000023	0	0.77663	0.00015	0.77663	0.00015	0	0	0.000612	0.000612	0.003623	0.003623	34	74
k__Bacteria;p__Acidobacteria;c__iii1-8	k__Bacteria;p__Chloroflexi;c__Chloroflexi	0.760291	0.760291	0.760291	1	1	18	0	0	0.866874	0.000003	0.866874	0.000003	0	0.755166	0.000291	0.755166	0.000291	0	0	0.000128	0.000128	0.005683	0.005683	34	75
k__Bacteria;p__Acidobacteria;c__iii1-8	k__Bacteria;p__Chloroflexi;c__TK17	0.802308	0.802308	0.802308	1	1	16	0	0	0.641543	0.004107	0.641543	0.004107	0	0.773761	0.000165	0.773761	0.000165	0	0	0.037558	0.037558	0.003824	0.003824	34	85
k__Bacteria;p__Acidobacteria;c__iii1-8	k__Bacteria;p__Gemmatimonadetes;c__Gemm-1	0.780458	0.780458	0.780458	1	1	18	0	0	0.83327	0.000018	0.83327	0.000018	0	0.748194	0.000536	0.748194	0.000536	0	0	0.000496	0.000496	0.008814	0.008814	34	115
k__Bacteria;p__Acidobacteria;c__iii1-8	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes	0.711457	0.711457	0.711457	1	1	18	0	0	0.796937	0.000075	0.796937	0.000075	0	0.70485	0.001515	0.70485	0.001515	0	0	0.00166	0.00166	0.017805	0.017805	34	119
k__Bacteria;p__Acidobacteria;c__iii1-8	k__Bacteria;p__OP3;c__koll11	0.759079	0.759079	0.759079	1	1	18	0	0	0.661067	0.002816	0.661067	0.002816	0	0.71517	0.001207	0.71517	0.001207	0	0	0.02838	0.02838	0.015371	0.015371	34	136
k__Bacteria;p__Acidobacteria;c__iii1-8	k__Bacteria;p__Planctomycetes;c__OM190	0.777139	0.777139	0.777139	1	1	18	0	0	0.902152	0	0.902152	0	0	0.731682	0.000819	0.731682	0.000819	0	0	0.000018	0.000018	0.011724	0.011724	34	145
k__Bacteria;p__Acidobacteria;c__iii1-8	k__Bacteria;p__Planctomycetes;c__Phycisphaerae	0.805766	0.805766	0.805766	1	1	18	0	0	0.765044	0.000217	0.765044	0.000217	0	0.799174	0.000069	0.799174	0.000069	0	0	0.003883	0.003883	0.002058	0.002058	34	146
k__Bacteria;p__Acidobacteria;c__iii1-8	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.831464	0.831464	0.831464	1	1	18	0	0	0.915931	0	0.915931	0	0	0.812177	0.00005	0.812177	0.00005	0	0	0.000007	0.000007	0.001581	0.001581	34	155
k__Bacteria;p__Acidobacteria;c__iii1-8	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae]	0.774697	0.774697	0.774697	1	1	18	0	0	0.719361	0.000765	0.719361	0.000765	0	0.791538	0.000133	0.791538	0.000133	0	0	0.010428	0.010428	0.003285	0.003285	34	176
k__Bacteria;p__Acidobacteria;c__iii1-8	k__Bacteria;p__WS3;c__PRR-12	0.789638	0.789638	0.789638	1	1	18	0	0	0.932447	0	0.932447	0	0	0.758906	0.000261	0.758906	0.000261	0	0	0.000002	0.000002	0.005208	0.005208	34	181
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	k__Bacteria;p__Chloroflexi;c__P2-11E	0.859768	0.859768	0.859768	1	1	18	0	0	0.963121	0	0.963121	0	0	0.868331	0.000003	0.868331	0.000003	0	0	0	0	0.000196	0.000196	36	80
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.836113	0.836113	0.836113	1	1	18	0	0	0.828105	0.000022	0.828105	0.000022	0	0.822314	0.000028	0.822314	0.000028	0	0	0.000601	0.000601	0.001008	0.001008	36	155
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.860395	0.860395	0.860395	1	1	18	0	0	0.702912	0.001139	0.702912	0.001139	0	0.863777	0	0.863777	0	0	0	0.014176	0.014176	0	0	38	58
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Chloroflexi;Other	0.770325	0.770325	0.770325	1	1	18	0	0	0.714388	0.000866	0.714388	0.000866	0	0.761442	0.000242	0.761442	0.000242	0	0	0.011474	0.011474	0.00494	0.00494	38	71
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Chloroflexi;c__Anaerolineae	0.787627	0.787627	0.787627	1	1	18	0	0	0.461496	0.053875	0.461496	0.053875	0	0.857585	0	0.857585	0	0	0	0.251344	0.251344	0	0	38	73
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Chloroflexi;c__Chloroflexi	0.954442	0.954442	0.954442	1	1	18	0	0	0.931023	0	0.931023	0	0	0.942149	0	0.942149	0	0	0	0.000002	0.000002	0.000001	0.000001	38	75
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Chloroflexi;c__Ellin6529	0.836248	0.836248	0.836248	1	1	18	0	0	0.791638	0.000091	0.791638	0.000091	0	0.835312	0.000016	0.835312	0.000016	0	0	0.001938	0.001938	0.000658	0.000658	38	77
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.868658	0.868658	0.868658	1	1	18	0	0	0.733308	0.000535	0.733308	0.000535	0	0.868353	0.000003	0.868353	0.000003	0	0	0.007858	0.007858	0.000196	0.000196	38	78
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Chloroflexi;c__S085	0.934891	0.934891	0.934891	1	1	18	0	0	0.541614	0.020257	0.541614	0.020257	0	0.954592	0.000005	0.954592	0.000005	0	0	0.126677	0.126677	0.000273	0.000273	38	81
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Chloroflexi;c__TK17	0.80248	0.80248	0.80248	1	1	16	0	0	0.517421	0.027867	0.517421	0.027867	0	0.773761	0.000165	0.773761	0.000165	0	0	0.159185	0.159185	0.003824	0.003824	38	85
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__GN04;c__	0.748364	0.748364	0.748364	1	1	16	0	0	0.500585	0.034355	0.500585	0.034355	0	0.779959	0.000135	0.779959	0.000135	0	0	0.184155	0.184155	0.003328	0.003328	38	110
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Gemmatimonadetes;c__Gemm-1	0.902218	0.902218	0.902218	1	1	18	0	0	0.784673	0.000115	0.784673	0.000115	0	0.882353	0	0.882353	0	0	0	0.002305	0.002305	0	0	38	115
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Gemmatimonadetes;c__Gemm-2	0.809721	0.809721	0.809721	1	1	18	0	0	0.601651	0.008254	0.601651	0.008254	0	0.782025	0.000126	0.782025	0.000126	0	0	0.065	0.065	0.003159	0.003159	38	116
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Gemmatimonadetes;c__Gemm-5	0.755721	0.755721	0.755721	1	1	18	0	0	0.220464	0.379354	0.220464	0.379354	0	0.759838	0.000253	0.759838	0.000253	0	0	0.68917	0.68917	0.005115	0.005115	38	118
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Nitrospirae;c__Nitrospira	0.897353	0.897353	0.897353	1	1	18	0	0	0.709224	0.000981	0.709224	0.000981	0	0.909185	0	0.909185	0	0	0	0.012644	0.012644	0	0	38	126
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Planctomycetes;c__C6	0.772032	0.772032	0.772032	1	1	18	0	0	0.87808	0.000002	0.87808	0.000002	0	0.795044	0.00008	0.795044	0.00008	0	0	0.000074	0.000074	0.002278	0.002278	38	143
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Planctomycetes;c__OM190	0.881888	0.881888	0.881888	1	1	18	0	0	0.900564	0	0.900564	0	0	0.869969	0	0.869969	0	0	0	0.000019	0.000019	0	0	38	145
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Planctomycetes;c__Pla3	0.780416	0.780416	0.780416	1	1	18	0	0	0.690505	0.001513	0.690505	0.001513	0	0.788224	0.000102	0.788224	0.000102	0	0	0.017667	0.017667	0.002734	0.002734	38	147
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Proteobacteria;c__	0.823176	0.823176	0.823176	1	1	17	0	0	0.233303	0.351488	0.233303	0.351488	0	0.830952	0.000019	0.830952	0.000019	0	0	0.678004	0.678004	0.000759	0.000759	38	153
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.796068	0.796068	0.796068	1	1	18	0	0	0.427993	0.076417	0.427993	0.076417	0	0.822497	0.000024	0.822497	0.000024	0	0	0.318709	0.318709	0.000896	0.000896	38	156
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.831766	0.831766	0.831766	1	1	18	0	0	0.958867	0	0.958867	0	0	0.835312	0.000016	0.835312	0.000016	0	0	0	0	0.000658	0.000658	38	174
k__Bacteria;p__Actinobacteria;c__MB-A2-108	k__Bacteria;p__WS3;c__PRR-12	0.865795	0.865795	0.865795	1	1	18	0	0	0.942814	0	0.942814	0	0	0.860093	0.000005	0.860093	0.000005	0	0	0.000001	0.000001	0.000275	0.000275	38	181
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Armatimonadetes;c__SJA-176	0.868055	0.868055	0.868055	1	1	18	0	0	0.956364	0	0.956364	0	0	0.867321	0.000003	0.867321	0.000003	0	0	0	0	0.000206	0.000206	39	47
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__BRC1;c__PRR-11	0.89081	0.89081	0.89081	1	1	18	0	0	0.867231	0.000003	0.867231	0.000003	0	0.920414	0	0.920414	0	0	0	0.000126	0.000126	0.000008	0.000008	39	51
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.923226	0.923226	0.923226	1	1	18	0	0	0.952679	0	0.952679	0	0	0.947858	0	0.947858	0	0	0	0	0	0	0	39	56
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.759774	0.759774	0.759774	1	1	18	0	0	0.66751	0.002472	0.66751	0.002472	0	0.797109	0.000075	0.797109	0.000075	0	0	0.025723	0.025723	0.002176	0.002176	39	58
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Chlorobi;c__BSV26	0.7125	0.7125	0.7125	1	1	18	0	0	0.297611	0.230363	0.297611	0.230363	0	0.714507	0.000863	0.714507	0.000863	0	0	0.583021	0.583021	0.012138	0.012138	39	67
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Chlorobi;c__Ignavibacteria	0.907316	0.907316	0.907316	1	1	18	0	0	0.958719	0	0.958719	0	0	0.929272	0	0.929272	0	0	0	0	0	0.000004	0.000004	39	68
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Chlorobi;c__SJA-28	0.937439	0.937439	0.937439	1	1	18	0	0	0.978086	0	0.978086	0	0	0.958183	0	0.958183	0	0	0	0	0	0	0	39	70
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Chloroflexi;c__Anaerolineae	0.832463	0.832463	0.832463	1	1	18	0	0	0.835542	0.000016	0.835542	0.000016	0	0.860093	0.000005	0.860093	0.000005	0	0	0.000457	0.000457	0.000275	0.000275	39	73
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	0.787844	0.787844	0.787844	1	1	18	0	0	0.786135	0.00011	0.786135	0.00011	0	0.843411	0.000011	0.843411	0.000011	0	0	0.002213	0.002213	0.000515	0.000515	39	76
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.774411	0.774411	0.774411	1	1	18	0	0	0.401285	0.098839	0.401285	0.098839	0	0.776343	0.000152	0.776343	0.000152	0	0	0.376299	0.376299	0.003643	0.003643	39	78
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Fibrobacteres;c__TG3	0.757018	0.757018	0.757018	1	1	18	0	0	0.846684	0.000009	0.846684	0.000009	0	0.804986	0.000056	0.804986	0.000056	0	0	0.000304	0.000304	0.001726	0.001726	39	101
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Firmicutes;c__Clostridia	0.78065	0.78065	0.78065	1	1	18	0	0	0.906003	0	0.906003	0	0	0.785751	0.000111	0.785751	0.000111	0	0	0.000014	0.000014	0.002887	0.002887	39	103
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__GN04;c__GN15	0.730304	0.730304	0.730304	2	2	17	0	0	0.685434	0.001692	0.685434	0.001692	0	0.749483	0.000343	0.749483	0.000343	0	0	0.019215	0.019215	0.006412	0.006412	39	111
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Gemmatimonadetes;c__Gemm-5	0.783565	0.783565	0.783565	1	1	18	0	0	0.505662	0.032287	0.505662	0.032287	0	0.79441	0.000082	0.79441	0.000082	0	0	0.176748	0.176748	0.002324	0.002324	39	118
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Planctomycetes;c__ODP123	0.851329	0.851329	0.851329	1	1	18	0	0	0.851904	0.000007	0.851904	0.000007	0	0.898296	0	0.898296	0	0	0	0.00025	0.00025	0.000043	0.000043	39	144
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Planctomycetes;c__OM190	0.715254	0.715254	0.715254	1	1	18	0	0	0.143977	0.568697	0.143977	0.568697	0	0.759938	0.000253	0.759938	0.000253	0	0	0.735867	0.735867	0.005115	0.005115	39	145
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Planctomycetes;c__Pla3	0.80125	0.80125	0.80125	1	1	18	0	0	0.166277	0.509625	0.166277	0.509625	0	0.821706	0.000029	0.821706	0.000029	0	0	0.724698	0.724698	0.001028	0.001028	39	147
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.845794	0.845794	0.845794	1	1	18	0	0	0.727544	0.000622	0.727544	0.000622	0	0.889004	0.000001	0.889004	0.000001	0	0	0.008871	0.008871	0.000075	0.000075	39	156
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Verrucomicrobia;c__Verruco-5	0.733345	0.733345	0.733345	1	1	18	0	0	0.413152	0.088358	0.413152	0.088358	0	0.733902	0.000526	0.733902	0.000526	0	0	0.351164	0.351164	0.008692	0.008692	39	173
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__WWE1;c__[Cloacamonae]	0.906825	0.906825	0.906825	1	1	18	0	0	0.932474	0	0.932474	0	0	0.884978	0.000001	0.884978	0.000001	0	0	0.000002	0.000002	0.000091	0.000091	39	184
k__Bacteria;p__Actinobacteria;c__Rubrobacteria	k__Bacteria;p__Chlorobi;c__BSV26	0.768676	0.768676	0.768676	1	1	17	0	0	0.928804	0	0.928804	0	0	0.715246	0.000848	0.715246	0.000848	0	0	0.000002	0.000002	0.012016	0.012016	40	67
k__Bacteria;p__Actinobacteria;c__Rubrobacteria	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.781426	0.781426	0.781426	1	1	17	0	0	0.425474	0.078355	0.425474	0.078355	0	0.719235	0.000768	0.719235	0.000768	0	0	0.323846	0.323846	0.011343	0.011343	40	78
k__Bacteria;p__Actinobacteria;c__Rubrobacteria	k__Bacteria;p__GN04;c__	0.731938	0.731938	0.731938	1	1	15	0	0	0.785226	0.000113	0.785226	0.000113	0	0.619245	0.006136	0.619245	0.006136	0	0	0.002268	0.002268	0.044621	0.044621	40	110
k__Bacteria;p__Actinobacteria;c__Rubrobacteria	k__Bacteria;p__Nitrospirae;c__Nitrospira	0.773292	0.773292	0.773292	1	1	17	0	0	0.590326	0.009904	0.590326	0.009904	0	0.750389	0.000334	0.750389	0.000334	0	0	0.074481	0.074481	0.006272	0.006272	40	126
k__Bacteria;p__Actinobacteria;c__Rubrobacteria	k__Bacteria;p__OP11;c__	0.774494	0.774494	0.774494	1	1	18	0	0	0.643891	0.00393	0.643891	0.00393	0	0.744285	0.000397	0.744285	0.000397	0	0	0.036374	0.036374	0.007235	0.007235	40	131
k__Bacteria;p__Actinobacteria;c__Rubrobacteria	k__Bacteria;p__Planctomycetes;c__	0.744454	0.744454	0.744454	1	1	17	0	0	0.027816	0.912759	0.027816	0.912759	0	0.764097	0.000223	0.764097	0.000223	0	0	0.796323	0.796323	0.004727	0.004727	40	140
k__Bacteria;p__Actinobacteria;c__Rubrobacteria	k__Bacteria;p__Planctomycetes;c__OM190	0.68956	0.68956	0.68956	1	1	17	0	0	-0.001178	0.996299	-0.001178	0.996299	0	0.670802	0.00231	0.670802	0.00231	0	0	0.809455	0.809455	0.024028	0.024028	40	145
k__Bacteria;p__Armatimonadetes;c__0319-6E2	k__Bacteria;p__Fibrobacteres;c__Fibrobacteria	0.715596	0.715596	0.715596	5	5	14	0	0	0.393643	0.106045	0.393643	0.106045	0	0.638243	0.004367	0.638243	0.004367	0	0	0.393739	0.393739	0.0362	0.0362	42	99
k__Bacteria;p__Armatimonadetes;c__0319-6E2	k__Bacteria;p__Planctomycetes;c__BD7-11	0.724454	0.724454	0.724454	1	1	18	0	0	0.391651	0.107984	0.391651	0.107984	0	0.73619	0.000495	0.73619	0.000495	0	0	0.398126	0.398126	0.008357	0.008357	42	142
k__Bacteria;p__Armatimonadetes;c__0319-6E2	pH	0.842335	0.842335	0.842335	1	1	18	0	0	0.824453	0.000026	0.824453	0.000026	0	0.806321	0.000053	0.806321	0.000053	0	0	0.000682	0.000682	0.001658	0.001658	42	191
k__Bacteria;p__Armatimonadetes;c__Armatimonadia	k__Bacteria;p__Bacteroidetes;c__At12OctB3	0.733187	0.733187	0.733187	1	1	18	0	0	0.715322	0.000846	0.715322	0.000846	0	0.792979	0.000087	0.792979	0.000087	0	0	0.011302	0.011302	0.002401	0.002401	43	54
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes	Temperature	0.672123	0.672123	0.672123	1	1	18	0	0	0.486238	0.040753	0.486238	0.040753	0	0.675271	0.002104	0.675271	0.002104	0	0	0.208088	0.208088	0.022525	0.022525	44	187
k__Bacteria;p__Armatimonadetes;c__SHA-37	k__Bacteria;p__Firmicutes;c__Clostridia	0.8365	0.8365	0.8365	1	1	18	0	0	0.85796	0.000005	0.85796	0.000005	0	0.873662	0.000002	0.873662	0.000002	0	0	0.000192	0.000192	0.000153	0.000153	46	103
k__Bacteria;p__Armatimonadetes;c__SHA-37	k__Bacteria;p__NC10;c__12-24	0.775829	0.775829	0.775829	1	1	18	0	0	0.794235	0.000083	0.794235	0.000083	0	0.80179	0.000063	0.80179	0.000063	0	0	0.001801	0.001801	0.001887	0.001887	46	122
k__Bacteria;p__Armatimonadetes;c__SHA-37	k__Bacteria;p__NC10;c__wb1-A12	0.759346	0.759346	0.759346	1	1	18	0	0	0.770032	0.000186	0.770032	0.000186	0	0.743328	0.000407	0.743328	0.000407	0	0	0.00343	0.00343	0.007311	0.007311	46	123
k__Bacteria;p__Armatimonadetes;c__SJA-176	k__Bacteria;p__BRC1;c__PRR-11	0.883967	0.883967	0.883967	1	1	18	0	0	0.851189	0.000008	0.851189	0.000008	0	0.885331	0.000001	0.885331	0.000001	0	0	0.000257	0.000257	0.000091	0.000091	47	51
k__Bacteria;p__Armatimonadetes;c__SJA-176	k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.92441	0.92441	0.92441	1	1	18	0	0	0.965705	0	0.965705	0	0	0.93808	0.000001	0.93808	0.000001	0	0	0	0	0.000052	0.000052	47	56
k__Bacteria;p__Armatimonadetes;c__SJA-176	k__Bacteria;p__Chlorobi;c__Ignavibacteria	0.948235	0.948235	0.948235	1	1	18	0	0	0.979197	0	0.979197	0	0	0.952528	0.000004	0.952528	0.000004	0	0	0	0	0.000251	0.000251	47	68
k__Bacteria;p__Armatimonadetes;c__SJA-176	k__Bacteria;p__Chlorobi;c__SJA-28	0.893009	0.893009	0.893009	1	1	18	0	0	0.96456	0	0.96456	0	0	0.874097	0	0.874097	0	0	0	0	0	0	0	47	70
k__Bacteria;p__Armatimonadetes;c__SJA-176	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	0.82988	0.82988	0.82988	1	1	18	0	0	0.793672	0.000084	0.793672	0.000084	0	0.885331	0.000001	0.885331	0.000001	0	0	0.001828	0.001828	0.000091	0.000091	47	76
k__Bacteria;p__Armatimonadetes;c__SJA-176	k__Bacteria;p__Fibrobacteres;c__TG3	0.748048	0.748048	0.748048	1	1	18	0	0	0.854073	0.000006	0.854073	0.000006	0	0.762061	0.000237	0.762061	0.000237	0	0	0.000228	0.000228	0.004922	0.004922	47	101
k__Bacteria;p__Armatimonadetes;c__SJA-176	k__Bacteria;p__Firmicutes;c__Clostridia	0.835461	0.835461	0.835461	1	1	18	0	0	0.917133	0	0.917133	0	0	0.791538	0.000133	0.791538	0.000133	0	0	0.000006	0.000006	0.003285	0.003285	47	103
k__Bacteria;p__Armatimonadetes;c__SJA-176	k__Bacteria;p__GN04;c__GN15	0.826341	0.826341	0.826341	2	2	17	0	0	0.660718	0.002836	0.660718	0.002836	0	0.824987	0.000025	0.824987	0.000025	0	0	0.028504	0.028504	0.000923	0.000923	47	111
k__Bacteria;p__Armatimonadetes;c__SJA-176	k__Bacteria;p__Gemmatimonadetes;c__Gemm-5	0.691587	0.691587	0.691587	1	1	18	0	0	0.416398	0.085637	0.416398	0.085637	0	0.643895	0.00393	0.643895	0.00393	0	0	0.34493	0.34493	0.033824	0.033824	47	118
k__Bacteria;p__Armatimonadetes;c__SJA-176	k__Bacteria;p__NC10;c__12-24	0.820715	0.820715	0.820715	1	1	18	0	0	0.893625	0.000001	0.893625	0.000001	0	0.852865	0.000007	0.852865	0.000007	0	0	0.000031	0.000031	0.00036	0.00036	47	122
k__Bacteria;p__Armatimonadetes;c__SJA-176	k__Bacteria;p__Planctomycetes;c__ODP123	0.893123	0.893123	0.893123	1	1	18	0	0	0.850072	0.000008	0.850072	0.000008	0	0.917441	0	0.917441	0	0	0	0.000268	0.000268	0	0	47	144
k__Bacteria;p__Armatimonadetes;c__SJA-176	k__Bacteria;p__WS4;c__	0.931453	0.931453	0.931453	1	1	18	0	0	0.931871	0	0.931871	0	0	0.942149	0	0.942149	0	0	0	0.000002	0.000002	0.000001	0.000001	47	182
k__Bacteria;p__Armatimonadetes;c__SJA-176	k__Bacteria;p__WWE1;c__[Cloacamonae]	0.85627	0.85627	0.85627	1	1	18	0	0	0.930493	0	0.930493	0	0	0.82652	0.000024	0.82652	0.000024	0	0	0.000002	0.000002	0.00088	0.00088	47	184
k__Bacteria;p__BHI80-139;c__	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.752871	0.752871	0.752871	3	3	13	0	0	0.581786	0.011315	0.581786	0.011315	0	0.707478	0.001023	0.707478	0.001023	0	0	0.08177	0.08177	0.013665	0.013665	49	60
k__Bacteria;p__BHI80-139;c__	k__Bacteria;p__Chlamydiae;c__Chlamydiia	0.835209	0.835209	0.835209	1	1	18	0	0	0.671183	0.002292	0.671183	0.002292	0	0.863082	0.000004	0.863082	0.000004	0	0	0.024333	0.024333	0.000247	0.000247	49	65
k__Bacteria;p__BHI80-139;c__	k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	0.778964	0.778964	0.778964	2	2	14	0	0	0.630379	0.00504	0.630379	0.00504	0	0.741711	0.000426	0.741711	0.000426	0	0	0.044312	0.044312	0.007569	0.007569	49	95
k__Bacteria;p__BHI80-139;c__	k__Bacteria;p__Elusimicrobia;c__Endomicrobia	0.722105	0.722105	0.722105	2	2	16	0	0	0.371221	0.129345	0.371221	0.129345	0	0.729263	0.000595	0.729263	0.000595	0	0	0.440543	0.440543	0.009564	0.009564	49	96
k__Bacteria;p__BHI80-139;c__	k__Bacteria;p__OD1;c__	0.782779	0.782779	0.782779	1	1	15	0	0	0.778854	0.00014	0.778854	0.00014	0	0.750916	0.000329	0.750916	0.000329	0	0	0.002707	0.002707	0.006221	0.006221	49	127
k__Bacteria;p__BHI80-139;c__	k__Bacteria;p__Planctomycetes;c__vadinHA49	0.864857	0.864857	0.864857	2	2	14	0	0	0.783702	0.000119	0.783702	0.000119	0	0.809976	0.000046	0.809976	0.000046	0	0	0.002366	0.002366	0.00149	0.00149	49	151
k__Bacteria;p__BHI80-139;c__	k__Bacteria;p__Spirochaetes;c__Spirochaetes	0.730174	0.730174	0.730174	3	3	12	0	0	0.555262	0.016751	0.555262	0.016751	0	0.628639	0.0052	0.628639	0.0052	0	0	0.10934	0.10934	0.040324	0.040324	49	164
k__Bacteria;p__BHI80-139;c__	k__Bacteria;p__TM6;c__SJA-4	0.777168	0.777168	0.777168	3	3	15	0	0	0.663902	0.00266	0.663902	0.00266	0	0.709553	0.000973	0.709553	0.000973	0	0	0.027246	0.027246	0.01319	0.01319	49	168
k__Bacteria;p__BRC1;c__PRR-11	k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.887097	0.887097	0.887097	1	1	18	0	0	0.834624	0.000017	0.834624	0.000017	0	0.914257	0	0.914257	0	0	0	0.000471	0.000471	0.000013	0.000013	51	56
k__Bacteria;p__BRC1;c__PRR-11	k__Bacteria;p__Chlorobi;c__Ignavibacteria	0.890424	0.890424	0.890424	1	1	18	0	0	0.825412	0.000025	0.825412	0.000025	0	0.909091	0	0.909091	0	0	0	0.000662	0.000662	0.00002	0.00002	51	68
k__Bacteria;p__BRC1;c__PRR-11	k__Bacteria;p__Chlorobi;c__SJA-28	0.903263	0.903263	0.903263	1	1	18	0	0	0.851727	0.000007	0.851727	0.000007	0	0.902893	0	0.902893	0	0	0	0.000251	0.000251	0.000031	0.000031	51	70
k__Bacteria;p__BRC1;c__PRR-11	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	0.764752	0.764752	0.764752	1	1	18	0	0	0.890961	0.000001	0.890961	0.000001	0	0.792141	0.000089	0.792141	0.000089	0	0	0.000036	0.000036	0.002456	0.002456	51	76
k__Bacteria;p__BRC1;c__PRR-11	k__Bacteria;p__Fibrobacteres;c__TG3	0.72646	0.72646	0.72646	1	1	18	0	0	0.794071	0.000083	0.794071	0.000083	0	0.843804	0.000011	0.843804	0.000011	0	0	0.001809	0.001809	0.000512	0.000512	51	101
k__Bacteria;p__BRC1;c__PRR-11	k__Bacteria;p__Firmicutes;c__Clostridia	0.772276	0.772276	0.772276	1	1	18	0	0	0.783963	0.000118	0.783963	0.000118	0	0.743802	0.000402	0.743802	0.000402	0	0	0.002352	0.002352	0.007258	0.007258	51	103
k__Bacteria;p__BRC1;c__PRR-11	k__Bacteria;p__GN04;c__GN15	0.83101	0.83101	0.83101	2	2	17	0	0	0.77747	0.000146	0.77747	0.000146	0	0.783979	0.000118	0.783979	0.000118	0	0	0.002794	0.002794	0.002996	0.002996	51	111
