var1	var2	LS	lowCI	upCI	Xs	Ys	Len	Delay	pvalue	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	qvalue	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08;f__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.691195	0.691195	0.691195	1	1	18	0	0	0.525477	0.02512	0.525477	0.02512	0	0.715016	0.000852	0.715016	0.000852	0	0	0.175142	0.175142	0.017093	0.017093	349	467
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	0.785224	0.785224	0.785224	1	1	18	0	0	0.717367	0.000804	0.717367	0.000804	0	0.804109	0.000058	0.804109	0.000058	0	0	0.012941	0.012941	0.00262	0.00262	349	500
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	0.725316	0.725316	0.725316	1	1	17	0	0	0.675728	0.002084	0.675728	0.002084	0	0.711611	0.000926	0.711611	0.000926	0	0	0.026982	0.026982	0.018094	0.018094	349	513
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae	0.728521	0.728521	0.728521	1	1	18	0	0	0.598979	0.008621	0.598979	0.008621	0	0.749812	0.00034	0.749812	0.00034	0	0	0.079396	0.079396	0.009115	0.009115	349	540
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08;f__	k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__CV106	0.646594	0.646594	0.646594	1	1	18	0	0	0.680049	0.001901	0.680049	0.001901	0	0.61869	0.006195	0.61869	0.006195	0	0	0.02513	0.02513	0.062471	0.062471	349	652
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__	k__Bacteria;p__GN04;c__GN15;o__;f__	0.720435	0.720435	0.720435	2	2	17	0	0	0.324576	0.188806	0.324576	0.188806	0	0.743418	0.000406	0.743418	0.000406	0	0	0.633184	0.633184	0.0103	0.0103	351	361
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW	0.743612	0.743612	0.743612	1	1	18	0	0	0.673489	0.002184	0.673489	0.002184	0	0.721362	0.001048	0.721362	0.001048	0	0	0.027942	0.027942	0.019665	0.019665	351	388
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__	k__Bacteria;p__Planctomycetes;c__ODP123;o__T8-B82;f__	0.738722	0.738722	0.738722	1	1	18	0	0	0.534555	0.022284	0.534555	0.022284	0	0.748194	0.000536	0.748194	0.000536	0	0	0.160306	0.160306	0.012427	0.012427	351	414
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	0.760165	0.760165	0.760165	1	1	18	0	0	0.549342	0.018207	0.549342	0.018207	0	0.750258	0.000507	0.750258	0.000507	0	0	0.138354	0.138354	0.011958	0.011958	351	479
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	0.813386	0.813386	0.813386	1	1	18	0	0	0.517722	0.02776	0.517722	0.02776	0	0.849329	0	0.849329	0	0	0	0.188461	0.188461	0	0	351	489
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	0.735557	0.735557	0.735557	1	1	18	0	0	0.668479	0.002423	0.668479	0.002423	0	0.70485	0.001515	0.70485	0.001515	0	0	0.030145	0.030145	0.025128	0.025128	351	505
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;Other	0.772995	0.772995	0.772995	1	1	18	0	0	0.524526	0.025433	0.524526	0.025433	0	0.785346	0.000168	0.785346	0.000168	0	0	0.176781	0.176781	0.005623	0.005623	351	525
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae	0.762614	0.762614	0.762614	1	1	18	0	0	0.590517	0.009874	0.590517	0.009874	0	0.760578	0.000378	0.760578	0.000378	0	0	0.087808	0.087808	0.009831	0.009831	351	529
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__	0.787728	0.787728	0.787728	1	1	18	0	0	0.763728	0.000225	0.763728	0.000225	0	0.822411	0.000028	0.822411	0.000028	0	0	0.004715	0.004715	0.001517	0.001517	351	565
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__	k__Bacteria;p__WS4;c__;o__;f__	0.861295	0.861295	0.861295	1	1	18	0	0	0.6449	0.003856	0.6449	0.003856	0	0.870868	0.000003	0.870868	0.000003	0	0	0.043011	0.043011	0.000252	0.000252	351	655
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other	0.778716	0.778716	0.778716	3	3	13	0	0	0.168294	0.50443	0.168294	0.50443	0	0.723352	0.000692	0.723352	0.000692	0	0	0.78426	0.78426	0.014851	0.014851	353	481
k__Bacteria;p__GAL15;c__;o__;f__	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae	-0.751401	-0.751401	-0.751401	2	2	17	0	0	-0.393056	0.106613	-0.393056	0.106613	0	-0.772258	0.000173	-0.772258	0.000173	0	0	0.466111	0.466111	0.005733	0.005733	355	437
k__Bacteria;p__GAL15;c__;o__;f__	k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae]	-0.719319	-0.719319	-0.719319	7	7	12	0	0	-0.378046	0.121904	-0.378046	0.121904	0	-0.628041	0.005256	-0.628041	0.005256	0	0	0.503736	0.503736	0.056431	0.056431	355	642
k__Bacteria;p__GN02;c__3BR-5F;o__;f__	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin517	0.73338	0.73338	0.73338	1	1	17	0	0	0.49243	0.037889	0.49243	0.037889	0	0.747185	0.000366	0.747185	0.000366	0	0	0.235279	0.235279	0.009608	0.009608	356	637
k__Bacteria;p__GN02;c__BB34;o__;f__	k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	0.696563	0.696563	0.696563	3	3	15	0	0	0.66721	0.002487	0.66721	0.002487	0	0.64015	0.004215	0.64015	0.004215	0	0	0.030758	0.030758	0.049145	0.049145	357	365
k__Bacteria;p__GN02;c__BB34;o__;f__	k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__	0.710419	0.710419	0.710419	4	4	14	0	0	0.916689	0	0.916689	0	0	0.62173	0.005876	0.62173	0.005876	0	0	0.000008	0.000008	0.060335	0.060335	357	366
k__Bacteria;p__GN02;c__BB34;o__;f__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21	0.707264	0.707264	0.707264	4	4	14	0	0	0.938025	0	0.938025	0	0	0.646503	0.003741	0.646503	0.003741	0	0	0.000001	0.000001	0.045551	0.045551	357	386
k__Bacteria;p__GN02;c__BB34;o__;f__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae	0.734012	0.734012	0.734012	3	3	15	0	0	0.897155	0	0.897155	0	0	0.64968	0.00352	0.64968	0.00352	0	0	0.000029	0.000029	0.043919	0.043919	357	389
k__Bacteria;p__GN02;c__BB34;o__;f__	k__Bacteria;p__Planctomycetes;c__OM190;o__;f__	0.79707	0.79707	0.79707	5	5	13	0	0	0.825241	0.000025	0.825241	0.000025	0	0.667867	0.002454	0.667867	0.002454	0	0	0.000804	0.000804	0.034784	0.034784	357	415
k__Bacteria;p__GN02;c__BB34;o__;f__	k__Bacteria;p__Planctomycetes;c__OM190;o__CL500-15;f__	0.681694	0.681694	0.681694	4	4	14	0	0	0.816485	0.000036	0.816485	0.000036	0	0.589319	0.010063	0.589319	0.010063	0	0	0.001081	0.001081	0.083721	0.083721	357	416
k__Bacteria;p__GN02;c__BB34;o__;f__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae	0.729252	0.729252	0.729252	4	4	15	0	0	0.859268	0.000005	0.859268	0.000005	0	0.647172	0.003694	0.647172	0.003694	0	0	0.000216	0.000216	0.045263	0.045263	357	464
k__Bacteria;p__GN02;c__BB34;o__;f__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.74436	0.74436	0.74436	4	4	14	0	0	0.831905	0.000019	0.831905	0.000019	0	0.650016	0.003498	0.650016	0.003498	0	0	0.000637	0.000637	0.04376	0.04376	357	467
k__Bacteria;p__GN02;c__BB34;o__;f__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__	0.7057	0.7057	0.7057	3	3	15	0	0	0.679845	0.001909	0.679845	0.001909	0	0.638954	0.00431	0.638954	0.00431	0	0	0.025219	0.025219	0.049812	0.049812	357	469
k__Bacteria;p__GN02;c__BB34;o__;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	0.723333	0.723333	0.723333	4	4	14	0	0	0.896494	0	0.896494	0	0	0.646503	0.003741	0.646503	0.003741	0	0	0.000031	0.000031	0.045551	0.045551	357	482
k__Bacteria;p__GN02;c__BB34;o__;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__	0.732582	0.732582	0.732582	4	4	14	0	0	0.914151	0	0.914151	0	0	0.646503	0.003741	0.646503	0.003741	0	0	0.000009	0.000009	0.045551	0.045551	357	497
k__Bacteria;p__GN02;c__BB34;o__;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae	0.674797	0.674797	0.674797	4	4	14	0	0	0.715887	0.000834	0.715887	0.000834	0	0.548019	0.018546	0.548019	0.018546	0	0	0.013294	0.013294	0.118342	0.118342	357	596
k__Bacteria;p__GN02;c__BB34;o__;f__	k__Bacteria;p__Proteobacteria;c__TA18;o__CV90;f__	0.722371	0.722371	0.722371	4	4	14	0	0	0.617427	0.006332	0.617427	0.006332	0	0.640284	0.004205	0.640284	0.004205	0	0	0.062785	0.062785	0.049145	0.049145	357	602
k__Bacteria;p__GN04;c__;o__;f__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae	0.731963	0.731963	0.731963	1	1	13	0	0	0.879367	0.000002	0.879367	0.000002	0	0.735538	0.000504	0.735538	0.000504	0	0	0.000082	0.000082	0.011922	0.011922	360	389
k__Bacteria;p__GN04;c__;o__;f__	k__Bacteria;p__Planctomycetes;c__;o__;f__	0.749388	0.749388	0.749388	1	1	15	0	0	0.610228	0.007158	0.610228	0.007158	0	0.745088	0.000388	0.745088	0.000388	0	0	0.068997	0.068997	0.010012	0.010012	360	409
k__Bacteria;p__GN04;c__;o__;f__	k__Bacteria;p__Planctomycetes;c__Pla3;o__;f__	0.752038	0.752038	0.752038	1	1	18	0	0	0.592013	0.009643	0.592013	0.009643	0	0.775078	0.000158	0.775078	0.000158	0	0	0.08625	0.08625	0.005383	0.005383	360	432
k__Bacteria;p__GN04;c__;o__;f__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae	0.727422	0.727422	0.727422	1	1	15	0	0	0.815342	0.000037	0.815342	0.000037	0	0.729339	0.000593	0.729339	0.000593	0	0	0.001121	0.001121	0.01335	0.01335	360	466
k__Bacteria;p__GN04;c__;o__;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	0.746109	0.746109	0.746109	1	1	18	0	0	0.430189	0.074756	0.430189	0.074756	0	0.823348	0.000027	0.823348	0.000027	0	0	0.373077	0.373077	0.001476	0.001476	360	505
k__Bacteria;p__GN04;c__;o__;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__	0.743833	0.743833	0.743833	1	1	13	0	0	0.869036	0.000003	0.869036	0.000003	0	0.66219	0.002753	0.66219	0.002753	0	0	0.000137	0.000137	0.03745	0.03745	360	510
k__Bacteria;p__GN04;c__;o__;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	0.776417	0.776417	0.776417	1	1	18	0	0	0.584181	0.010904	0.584181	0.010904	0	0.834711	0.000016	0.834711	0.000016	0	0	0.094428	0.094428	0.001013	0.001013	360	519
k__Bacteria;p__GN04;c__;o__;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__OM27	0.802725	0.802725	0.802725	1	1	18	0	0	0.829476	0.000021	0.829476	0.000021	0	0.842976	0.000011	0.842976	0.000011	0	0	0.000695	0.000695	0.000766	0.000766	360	542
k__Bacteria;p__GN04;c__;o__;f__	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	0.711969	0.711969	0.711969	1	1	17	0	0	0.248691	0.319684	0.248691	0.319684	0	0.716075	0.000831	0.716075	0.000831	0	0	0.759336	0.759336	0.016735	0.016735	360	557
k__Bacteria;p__GN04;c__;o__;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__	0.837216	0.837216	0.837216	1	1	18	0	0	0.876754	0.000002	0.876754	0.000002	0	0.855297	0.000006	0.855297	0.000006	0	0	0.000093	0.000093	0.000483	0.000483	360	574
k__Bacteria;p__GN04;c__;o__;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae	0.822952	0.822952	0.822952	1	1	18	0	0	0.759146	0.000259	0.759146	0.000259	0	0.839876	0.000013	0.839876	0.000013	0	0	0.005268	0.005268	0.000853	0.000853	360	596
k__Bacteria;p__GN04;c__;o__;f__	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__OPB35	0.7618	0.7618	0.7618	1	1	18	0	0	0.715979	0.000833	0.715979	0.000833	0	0.817149	0.000035	0.817149	0.000035	0	0	0.013272	0.013272	0.001799	0.001799	360	638
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__NC10;c__12-24;o__JH-WHS47;f__	0.779348	0.779348	0.779348	2	2	17	0	0	0.757161	0.000274	0.757161	0.000274	0	0.783463	0.00012	0.783463	0.00012	0	0	0.005523	0.005523	0.004456	0.004456	361	381
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW	0.779101	0.779101	0.779101	2	2	17	0	0	0.65011	0.003492	0.65011	0.003492	0	0.784719	0.000115	0.784719	0.000115	0	0	0.039831	0.039831	0.004318	0.004318	361	388
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Planctomycetes;c__ODP123;o__T8-B82;f__	0.841563	0.841563	0.841563	2	2	17	0	0	0.782267	0.000125	0.782267	0.000125	0	0.828085	0.000022	0.828085	0.000022	0	0	0.002944	0.002944	0.001264	0.001264	361	414
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__MSBL9;f__	0.823633	0.823633	0.823633	2	2	17	0	0	0.692521	0.001446	0.692521	0.001446	0	0.833678	0.000017	0.833678	0.000017	0	0	0.020421	0.020421	0.001049	0.001049	361	422
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	0.824387	0.824387	0.824387	2	2	17	0	0	0.76035	0.00025	0.76035	0.00025	0	0.809499	0.000047	0.809499	0.000047	0	0	0.005118	0.005118	0.002246	0.002246	361	479
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales;f__Gallionellaceae	0.761671	0.761671	0.761671	2	2	17	0	0	0.572517	0.013025	0.572517	0.013025	0	0.798037	0.000072	0.798037	0.000072	0	0	0.107881	0.107881	0.003082	0.003082	361	494
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	0.738113	0.738113	0.738113	2	2	17	0	0	0.652839	0.003312	0.652839	0.003312	0	0.718637	0.000779	0.718637	0.000779	0	0	0.038207	0.038207	0.016067	0.016067	361	505
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14;f__	0.846035	0.846035	0.846035	2	2	17	0	0	0.704429	0.0011	0.704429	0.0011	0	0.856405	0.000006	0.856405	0.000006	0	0	0.016498	0.016498	0.000462	0.000462	361	506
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other;Other	0.744414	0.744414	0.744414	2	2	17	0	0	0.681878	0.001828	0.681878	0.001828	0	0.762397	0.000235	0.762397	0.000235	0	0	0.024377	0.024377	0.007091	0.007091	361	509
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfarculales;f__Desulfarculaceae	0.876814	0.876814	0.876814	2	2	17	0	0	0.870143	0.000003	0.870143	0.000003	0	0.872155	0.000002	0.872155	0.000002	0	0	0.000131	0.000131	0.000238	0.000238	361	516
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	0.688594	0.688594	0.688594	2	2	17	0	0	0.607476	0.007496	0.607476	0.007496	0	0.676304	0.002059	0.676304	0.002059	0	0	0.071511	0.071511	0.030989	0.030989	361	519
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;Other	0.811211	0.811211	0.811211	2	2	17	0	0	0.637636	0.004416	0.637636	0.004416	0	0.820857	0.00003	0.820857	0.00003	0	0	0.047639	0.047639	0.001589	0.001589	361	525
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae	0.824504	0.824504	0.824504	2	2	17	0	0	0.772647	0.000171	0.772647	0.000171	0	0.772093	0.000174	0.772093	0.000174	0	0	0.003776	0.003776	0.005762	0.005762	361	527
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae	0.869571	0.869571	0.869571	2	2	17	0	0	0.822956	0.000027	0.822956	0.000027	0	0.853898	0.000007	0.853898	0.000007	0	0	0.000871	0.000871	0.000509	0.000509	361	529
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae	0.750451	0.750451	0.750451	2	2	17	0	0	0.717987	0.000792	0.717987	0.000792	0	0.754776	0.000294	0.754776	0.000294	0	0	0.012789	0.012789	0.008281	0.008281	361	552
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophorhabdaceae	0.788449	0.788449	0.788449	2	2	17	0	0	0.566933	0.01415	0.566933	0.01415	0	0.794421	0.000082	0.794421	0.000082	0	0	0.114495	0.114495	0.003393	0.003393	361	554
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__	0.669386	0.669386	0.669386	1	1	13	0	0	0.639232	0.004288	0.639232	0.004288	0	0.629281	0.005141	0.629281	0.005141	0	0	0.04656	0.04656	0.055554	0.055554	361	584
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae	0.746747	0.746747	0.746747	2	2	17	0	0	0.524939	0.025297	0.524939	0.025297	0	0.780589	0.000132	0.780589	0.000132	0	0	0.175977	0.175977	0.004762	0.004762	361	585
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae	0.830379	0.830379	0.830379	2	2	17	0	0	0.641634	0.0041	0.641634	0.0041	0	0.822922	0.000027	0.822922	0.000027	0	0	0.04504	0.04504	0.001495	0.001495	361	586
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	0.824806	0.824806	0.824806	2	2	17	0	0	0.655518	0.003143	0.655518	0.003143	0	0.800829	0.000065	0.800829	0.000065	0	0	0.036715	0.036715	0.002864	0.002864	361	587
k__Bacteria;p__GN04;c__GN15;o__;f__	k__Bacteria;p__WS4;c__;o__;f__	0.886714	0.886714	0.886714	2	2	17	0	0	0.803731	0.000059	0.803731	0.000059	0	0.881654	0.000001	0.881654	0.000001	0	0	0.001605	0.001605	0.000147	0.000147	361	655
k__Bacteria;p__GOUTA4;c__;o__;f__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__AKAU3564;f__	0.736002	0.736002	0.736002	1	1	17	0	0	0.81419	0.000039	0.81419	0.000039	0	0.662189	0.002754	0.662189	0.002754	0	0	0.001163	0.001163	0.03745	0.03745	363	418
k__Bacteria;p__GOUTA4;c__;o__;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	0.779232	0.779232	0.779232	1	1	17	0	0	0.76747	0.000201	0.76747	0.000201	0	0.704853	0.001089	0.704853	0.001089	0	0	0.004302	0.004302	0.020186	0.020186	363	500
k__Bacteria;p__GOUTA4;c__;o__;f__	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	0.748587	0.748587	0.748587	1	1	18	0	0	0.765717	0.000212	0.765717	0.000212	0	0.745779	0.000381	0.745779	0.000381	0	0	0.004492	0.004492	0.009863	0.009863	363	557
k__Bacteria;p__GOUTA4;c__;o__;f__	k__Bacteria;p__WS3;c__PRR-12;o__;f__	0.712514	0.712514	0.712514	1	1	17	0	0	0.661927	0.002768	0.661927	0.002768	0	0.669669	0.002365	0.669669	0.002365	0	0	0.033366	0.033366	0.033932	0.033932	363	647
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__	0.759444	0.759444	0.759444	1	1	18	0	0	0.655198	0.003163	0.655198	0.003163	0	0.722108	0.000714	0.722108	0.000714	0	0	0.036893	0.036893	0.01514	0.01514	365	366
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__	0.77145	0.77145	0.77145	1	1	18	0	0	0.484092	0.041783	0.484092	0.041783	0	0.786753	0.000107	0.786753	0.000107	0	0	0.252083	0.252083	0.004104	0.004104	365	368
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__	0.847935	0.847935	0.847935	1	1	18	0	0	0.77	0.000186	0.77	0.000186	0	0.803922	0.000077	0.803922	0.000077	0	0	0.00404	0.00404	0.003234	0.003234	365	378
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21	0.82995	0.82995	0.82995	1	1	18	0	0	0.67853	0.001964	0.67853	0.001964	0	0.843137	0	0.843137	0	0	0	0.025776	0.025776	0	0	365	386
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae	0.843531	0.843531	0.843531	1	1	18	0	0	0.819346	0.000032	0.819346	0.000032	0	0.828689	0.000013	0.828689	0.000013	0	0	0.000984	0.000984	0.000845	0.000845	365	389
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	k__Bacteria;p__Planctomycetes;c__;o__;f__	0.78647	0.78647	0.78647	1	1	18	0	0	0.637063	0.004463	0.637063	0.004463	0	0.796488	0.000076	0.796488	0.000076	0	0	0.048022	0.048022	0.003218	0.003218	365	409
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	k__Bacteria;p__Planctomycetes;c__OM190;o__CL500-15;f__	0.859428	0.859428	0.859428	1	1	18	0	0	0.723347	0.000692	0.723347	0.000692	0	0.836945	0.000001	0.836945	0.000001	0	0	0.011507	0.011507	0.000145	0.000145	365	416
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__	0.799074	0.799074	0.799074	1	1	18	0	0	0.72572	0.000652	0.72572	0.000652	0	0.810114	0.000056	0.810114	0.000056	0	0	0.01096	0.01096	0.002559	0.002559	365	417
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__	0.850451	0.850451	0.850451	1	1	18	0	0	0.795549	0.000079	0.795549	0.000079	0	0.814241	0.000044	0.814241	0.000044	0	0	0.002038	0.002038	0.002128	0.002128	365	424
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae	0.828103	0.828103	0.828103	1	1	18	0	0	0.820191	0.000031	0.820191	0.000031	0	0.793799	0.000084	0.793799	0.000084	0	0	0.000956	0.000956	0.003447	0.003447	365	425
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__S-70;f__	0.720182	0.720182	0.720182	1	1	18	0	0	0.629785	0.005094	0.629785	0.005094	0	0.671535	0.002275	0.671535	0.002275	0	0	0.05323	0.05323	0.03317	0.03317	365	427
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__mle1-8;f__	0.862985	0.862985	0.862985	1	1	18	0	0	0.668247	0.002435	0.668247	0.002435	0	0.847546	0.000009	0.847546	0.000009	0	0	0.030255	0.030255	0.00065	0.00065	365	431
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae	0.770211	0.770211	0.770211	1	1	17	0	0	0.681731	0.001833	0.681731	0.001833	0	0.716943	0.000813	0.716943	0.000813	0	0	0.024433	0.024433	0.016536	0.016536	365	464
